[+] Containers:
 |- [+] Container: /Game/NAlvarez_SchoolLevel
 |   |- [+] ActorDescs:
 |   |   |- Guid:00121283448FADC5D0B29AAD97B74CF0 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9C9402_1654357275 Label:SM_Computer_01a11 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-1410.379 Y=-18343.504 Z=804.842), Max=(X=-1319.756 Y=-18248.145 Z=863.667) EditorBoundsRelative:IsValid=true, Center=(X=3.705 Y=13.447 Z=29.254), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=45.311 Y=47.680 Z=29.413) RuntimeBounds:IsValid=true, Min=(X=-1410.379 Y=-18343.504 Z=804.842), Max=(X=-1319.756 Y=-18248.145 Z=863.667) RuntimeBoundsRelative:IsValid=true, Center=(X=3.705 Y=13.447 Z=29.254), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=45.311 Y=47.680 Z=29.413) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 2/Computer Room FolderGuid:86B7AAC44CEEE582CE4F83A20836AD00 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8A44645A443AE251484E0C8AD026F027 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C769202_1262244454 Label:SM_Knickknacks_05c SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3716.139 Y=-3899.569 Z=945.431), Max=(X=-3699.845 Y=-3790.431 Z=1054.569) EditorBoundsRelative:IsValid=true, Center=(X=-0.000 Y=2.284 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=2.328 Y=15.591 Z=15.591) RuntimeBounds:IsValid=true, Min=(X=-3716.139 Y=-3899.569 Z=945.431), Max=(X=-3699.845 Y=-3790.431 Z=1054.569) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.000 Y=2.284 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=2.328 Y=15.591 Z=15.591) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false Parent:E36D33D24185D31951C427AEF347F7A7 FolderPath:Blockout/Floor 2 FolderGuid:3B7574C745D043534D457182C77F5286 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8AA2A09D4055AEC48522D0BBF94799EE NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969402_1218523202 Label:BANCO_SCUOLA11 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=2007.738 Y=-2034.445 Z=700.104), Max=(X=2099.619 Y=-1967.739 Z=789.710) EditorBoundsRelative:IsValid=true, Center=(X=-0.001 Y=1.686 Z=44.907), Rotation=(X=0.000 Y=-0.000 Z=-180.000), Extents=(X=45.940 Y=33.353 Z=44.803) RuntimeBounds:IsValid=true, Min=(X=2007.738 Y=-2034.445 Z=700.104), Max=(X=2099.619 Y=-1967.739 Z=789.710) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.001 Y=1.686 Z=44.907), Rotation=(X=0.000 Y=-0.000 Z=-180.000), Extents=(X=45.940 Y=33.353 Z=44.803) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Desk Barricade FolderGuid:4B2EA2D842D3EF4DC7C9A9A854117CE0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8BD0B0CE4587583D00D47C8D8660A780 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CBE9202_1930047113 Label:drinking_fountain_with_bottle_filling_station2 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=1629.222 Y=-9068.802 Z=57.930), Max=(X=1700.691 Y=-9011.198 Z=189.011) EditorBoundsRelative:IsValid=true, Center=(X=-0.000 Y=3504.361 Z=3347.050), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=3573.434 Y=2880.179 Z=6554.075) RuntimeBounds:IsValid=true, Min=(X=1629.222 Y=-9068.802 Z=57.930), Max=(X=1700.691 Y=-9011.198 Z=189.011) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.000 Y=3504.361 Z=3347.050), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=3573.434 Y=2880.179 Z=6554.075) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8C16BDA24DCE8FA284751BA61CE43C1B NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969302_1225065183 Label:SM_Railings55 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3047.741 Y=-4702.151 Z=683.113), Max=(X=-2897.741 Y=-4697.849 Z=835.969) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=-0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-180.000), Extents=(X=50.000 Y=1.434 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=-3047.741 Y=-4702.151 Z=683.113), Max=(X=-2897.741 Y=-4697.849 Z=835.969) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=-0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-180.000), Extents=(X=50.000 Y=1.434 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8C8CE5464AA5AA6994C76CBF7B374DEE NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C979402_1646329449 Label:SM_Student_Chair_01a3 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=3070.089 Y=-3863.953 Z=-0.125), Max=(X=3138.758 Y=-3787.696 Z=104.776) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=9.460 Z=52.325), Rotation=(X=-0.000 Y=0.000 Z=95.000), Extents=(X=34.334 Y=38.129 Z=52.450) RuntimeBounds:IsValid=true, Min=(X=3070.089 Y=-3863.953 Z=-0.125), Max=(X=3138.758 Y=-3787.696 Z=104.776) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=9.460 Z=52.325), Rotation=(X=-0.000 Y=0.000 Z=95.000), Extents=(X=34.334 Y=38.129 Z=52.450) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 1/Math FolderGuid:1C8043E74B044A9B8EEED998B79C04AB View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8CD123FE432DCE5FD0942EA8A4BF387C NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9E9402_1904414604 Label:SM_Teachers_Chair_01a12 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-4460.406 Y=-20357.947 Z=-0.977), Max=(X=-4324.878 Y=-20222.419 Z=167.212) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=61.562), Rotation=(X=-0.000 Y=0.000 Z=85.627), Extents=(X=50.191 Y=50.191 Z=62.286) RuntimeBounds:IsValid=true, Min=(X=-4460.406 Y=-20357.947 Z=-0.977), Max=(X=-4324.878 Y=-20222.419 Z=167.212) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=61.562), Rotation=(X=-0.000 Y=0.000 Z=85.627), Extents=(X=50.191 Y=50.191 Z=62.286) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Library FolderGuid:380659DC4BB4CBEB1BC437B6A3664273 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8E29EAA043D52F63D79B449C322066B5 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9E9402_1931884636 Label:SM_Teachers_Chair_01a33 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-4959.098 Y=-20344.098 Z=-0.977), Max=(X=-4810.902 Y=-20195.902 Z=167.212) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=61.562), Rotation=(X=0.000 Y=-0.000 Z=-78.911), Extents=(X=54.882 Y=54.882 Z=62.286) RuntimeBounds:IsValid=true, Min=(X=-4959.098 Y=-20344.098 Z=-0.977), Max=(X=-4810.902 Y=-20195.902 Z=167.212) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=61.562), Rotation=(X=0.000 Y=-0.000 Z=-78.911), Extents=(X=54.882 Y=54.882 Z=62.286) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Library FolderGuid:380659DC4BB4CBEB1BC437B6A3664273 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8E555D1C46F8611002D0E9BBC24FC95B NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C6E9202_2021098041 Label:Box3 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-2295.725 Y=-16081.784 Z=5.000), Max=(X=-1705.783 Y=-15292.925 Z=155.000) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=75.000), Rotation=(X=-0.000 Y=0.000 Z=125.000), Extents=(X=294.971 Y=394.429 Z=75.000) RuntimeBounds:IsValid=true, Min=(X=-2295.725 Y=-16081.784 Z=5.000), Max=(X=-1705.783 Y=-15292.925 Z=155.000) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=75.000), Rotation=(X=-0.000 Y=0.000 Z=125.000), Extents=(X=294.971 Y=394.429 Z=75.000) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8EB22AD344EEF15D4780589F2EDABAA7 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CF39302_1457600779 Label:SM_Locker_Door54 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=833.944 Y=-19392.726 Z=725.431), Max=(X=874.935 Y=-19351.735 Z=910.569) EditorBoundsRelative:IsValid=true, Center=(X=-27.659 Y=-0.000 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-45.000), Extents=(X=20.496 Y=20.496 Z=92.569) RuntimeBounds:IsValid=true, Min=(X=833.944 Y=-19392.726 Z=725.431), Max=(X=874.935 Y=-19351.735 Z=910.569) RuntimeBoundsRelative:IsValid=true, Center=(X=-27.659 Y=-0.000 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-45.000), Extents=(X=20.496 Y=20.496 Z=92.569) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Lockers FolderGuid:429C0BD04BDAA78F62AE37994D67E89A View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8F1C41B148EDCEC5E9B3389D12E5EF84 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969302_1109268133 Label:SM_Railings5 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=697.849 Y=-8900.000 Z=683.113), Max=(X=702.151 Y=-8750.000 Z=835.969) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=-0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=697.849 Y=-8900.000 Z=683.113), Max=(X=702.151 Y=-8750.000 Z=835.969) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=-0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8F2C27FC4046E80CEC2911B9D07E7D58 NativeClass:/Script/Foliage.InstancedFoliageActor Name:InstancedFoliageActor_25600_0_-1_0 Label:InstancedFoliageActor_0_-1_0 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=0.000 Y=-25600.000 Z=0.000), Max=(X=25600.000 Y=0.000 Z=25600.000) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=0.000), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=12800.000 Y=12800.000 Z=12800.000) RuntimeBounds:IsValid=true, Min=(X=-87.278 Y=-23450.737 Z=-1.302), Max=(X=4895.672 Y=80.456 Z=910.883) RuntimeBoundsRelative:IsValid=true, Center=(X=-10395.803 Y=1114.860 Z=-12345.210), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=2491.475 Y=11765.597 Z=456.092) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Foilage FolderGuid:36ED6882499CF135F399DE84F22DC864 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8F453635465399D8E45036A578942537 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C939402_1506442681 Label:old_planks5 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-12.000 Y=-15383.627 Z=14.502), Max=(X=0.000 Y=-15016.327 Z=144.979) EditorBoundsRelative:IsValid=true, Center=(X=26.029 Y=-0.000 Z=300.000), Rotation=(X=0.000 Y=90.000 Z=-5.000), Extents=(X=600.000 Y=6121.672 Z=-3261.923) RuntimeBounds:IsValid=true, Min=(X=-12.000 Y=-15383.627 Z=14.502), Max=(X=0.000 Y=-15016.327 Z=144.979) RuntimeBoundsRelative:IsValid=true, Center=(X=26.029 Y=-0.000 Z=300.000), Rotation=(X=0.000 Y=90.000 Z=-5.000), Extents=(X=600.000 Y=6121.672 Z=-3261.923) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Planks FolderGuid:51F9EDF34AA5BEF06C8601A46030A9AD View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8F7A40F04391E47FA0A93E9BCC41D383 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C769202_1150172448 Label:SM_Knick_Knacks_08e SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3976.913 Y=-3176.945 Z=805.000), Max=(X=-3938.062 Y=-3143.055 Z=821.130) EditorBoundsRelative:IsValid=true, Center=(X=-0.829 Y=-0.000 Z=2.688), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=6.475 Y=5.648 Z=2.688) RuntimeBounds:IsValid=true, Min=(X=-3976.913 Y=-3176.945 Z=805.000), Max=(X=-3938.062 Y=-3143.055 Z=821.130) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.829 Y=-0.000 Z=2.688), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=6.475 Y=5.648 Z=2.688) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false Parent:E36D33D24185D31951C427AEF347F7A7 FolderPath:Blockout/Floor 2 FolderGuid:3B7574C745D043534D457182C77F5286 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8F88C6C546074D872FC4A28F773E392B NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C019302_1385302197 Label:SM_Wall_Pillar_01a SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=837.538 Y=-5080.856 Z=-11.990), Max=(X=955.813 Y=-4895.782 Z=691.990) EditorBoundsRelative:IsValid=true, Center=(X=19.713 Y=0.000 Z=200.000), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=19.713 Y=30.846 Z=200.000) RuntimeBounds:IsValid=true, Min=(X=837.538 Y=-5080.856 Z=-11.990), Max=(X=955.813 Y=-4895.782 Z=691.990) RuntimeBoundsRelative:IsValid=true, Center=(X=19.713 Y=0.000 Z=200.000), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=19.713 Y=30.846 Z=200.000) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Pillars FolderGuid:A932EE6744D695E1ECC00EACC284436C View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8FE65C284993A4923047359BB2C9C413 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C2F9002_1919958831 Label:Office_Room SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-4399.000 Y=-10102.000 Z=-200.000), Max=(X=-1899.000 Y=-9002.000 Z=400.000) EditorBoundsRelative:IsValid=true, Center=(X=550.000 Y=-1150.000 Z=300.000), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=1250.000 Y=550.000 Z=300.000) RuntimeBounds:IsValid=true, Min=(X=-4399.000 Y=-10102.000 Z=-200.000), Max=(X=-1899.000 Y=-9002.000 Z=400.000) RuntimeBoundsRelative:IsValid=true, Center=(X=550.000 Y=-1150.000 Z=300.000), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=1250.000 Y=550.000 Z=300.000) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 1 FolderGuid:315A67854D0DE000DB8A759321B2758F View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:908BC82141D03BE320FCE8951F2DE3EB NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969402_2134762254 Label:BANCO_SCUOLA36 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-1140.939 Y=213.333 Z=790.290), Max=(X=-1049.059 Y=280.039 Z=879.896) EditorBoundsRelative:IsValid=true, Center=(X=-0.001 Y=1.686 Z=44.907), Rotation=(X=180.000 Y=0.000 Z=180.000), Extents=(X=45.940 Y=33.353 Z=44.803) RuntimeBounds:IsValid=true, Min=(X=-1140.939 Y=213.333 Z=790.290), Max=(X=-1049.059 Y=280.039 Z=879.896) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.001 Y=1.686 Z=44.907), Rotation=(X=180.000 Y=0.000 Z=180.000), Extents=(X=45.940 Y=33.353 Z=44.803) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Desk Barricade FolderGuid:4B2EA2D842D3EF4DC7C9A9A854117CE0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:9172E46B45470FA959AC0885B5BABC3D NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9C9402_1654366281 Label:SM_Computer_01a15 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-1410.379 Y=-17738.504 Z=804.842), Max=(X=-1319.756 Y=-17643.145 Z=863.667) EditorBoundsRelative:IsValid=true, Center=(X=3.705 Y=13.447 Z=29.254), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=45.311 Y=47.680 Z=29.413) RuntimeBounds:IsValid=true, Min=(X=-1410.379 Y=-17738.504 Z=804.842), Max=(X=-1319.756 Y=-17643.145 Z=863.667) RuntimeBoundsRelative:IsValid=true, Center=(X=3.705 Y=13.447 Z=29.254), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=45.311 Y=47.680 Z=29.413) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 2/Computer Room FolderGuid:86B7AAC44CEEE582CE4F83A20836AD00 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:91A08D9E4765A9F4C29D6F92828B82E2 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969402_1218531207 Label:BANCO_SCUOLA16 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=2022.737 Y=-1972.931 Z=697.628), Max=(X=2114.617 Y=-1861.977 Z=800.200) EditorBoundsRelative:IsValid=true, Center=(X=-0.001 Y=1.686 Z=44.907), Rotation=(X=60.000 Y=-0.000 Z=0.000), Extents=(X=45.940 Y=55.477 Z=51.286) RuntimeBounds:IsValid=true, Min=(X=2022.737 Y=-1972.931 Z=697.628), Max=(X=2114.617 Y=-1861.977 Z=800.200) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.001 Y=1.686 Z=44.907), Rotation=(X=60.000 Y=-0.000 Z=0.000), Extents=(X=45.940 Y=55.477 Z=51.286) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Desk Barricade FolderGuid:4B2EA2D842D3EF4DC7C9A9A854117CE0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
