[+] Containers:
 |- [+] Container: /Game/NAlvarez_SchoolLevel
 |   |- [+] ActorDescs:
 |   |   |- Guid:00121283448FADC5D0B29AAD97B74CF0 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9C9402_1654357275 Label:SM_Computer_01a11 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-1410.379 Y=-18343.504 Z=804.842), Max=(X=-1319.756 Y=-18248.145 Z=863.667) EditorBoundsRelative:IsValid=true, Center=(X=3.705 Y=13.447 Z=29.254), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=45.311 Y=47.680 Z=29.413) RuntimeBounds:IsValid=true, Min=(X=-1410.379 Y=-18343.504 Z=804.842), Max=(X=-1319.756 Y=-18248.145 Z=863.667) RuntimeBoundsRelative:IsValid=true, Center=(X=3.705 Y=13.447 Z=29.254), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=45.311 Y=47.680 Z=29.413) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 2/Computer Room FolderGuid:86B7AAC44CEEE582CE4F83A20836AD00 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:834B0ABD4C69795AED60D6923013BC46 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CF19302_2030490213 Label:SM_Locker_Door24 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-2437.792 Y=-20046.082 Z=725.431), Max=(X=-2382.475 Y=-20043.429 Z=910.569) EditorBoundsRelative:IsValid=true, Center=(X=-27.659 Y=0.000 Z=0.000), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=27.659 Y=1.326 Z=92.569) RuntimeBounds:IsValid=true, Min=(X=-2437.792 Y=-20046.082 Z=725.431), Max=(X=-2382.475 Y=-20043.429 Z=910.569) RuntimeBoundsRelative:IsValid=true, Center=(X=-27.659 Y=0.000 Z=0.000), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=27.659 Y=1.326 Z=92.569) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Lockers FolderGuid:429C0BD04BDAA78F62AE37994D67E89A View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:83928AB7499C7622C7CE82AB9F19DE99 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9E9402_1898452603 Label:SM_Teachers_Chair_01a11 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-4273.976 Y=-20213.976 Z=-0.977), Max=(X=-4136.024 Y=-20076.024 Z=167.212) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=61.562), Rotation=(X=0.000 Y=-0.000 Z=-95.583), Extents=(X=51.089 Y=51.089 Z=62.286) RuntimeBounds:IsValid=true, Min=(X=-4273.976 Y=-20213.976 Z=-0.977), Max=(X=-4136.024 Y=-20076.024 Z=167.212) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=61.562), Rotation=(X=0.000 Y=-0.000 Z=-95.583), Extents=(X=51.089 Y=51.089 Z=62.286) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Library FolderGuid:380659DC4BB4CBEB1BC437B6A3664273 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:83FF547043D3E0F66B29089ECF0A6E12 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C779202_1158182676 Label:SM_Fire_Safety_01e SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=892.152 Y=-1368.366 Z=1151.634), Max=(X=900.169 Y=-1341.634 Z=1178.366) EditorBoundsRelative:IsValid=true, Center=(X=4.027 Y=-0.000 Z=0.000), Rotation=(X=-0.000 Y=0.000 Z=180.000), Extents=(X=4.008 Y=13.366 Z=13.366) RuntimeBounds:IsValid=true, Min=(X=892.152 Y=-1368.366 Z=1151.634), Max=(X=900.169 Y=-1341.634 Z=1178.366) RuntimeBoundsRelative:IsValid=true, Center=(X=4.027 Y=-0.000 Z=0.000), Rotation=(X=-0.000 Y=0.000 Z=180.000), Extents=(X=4.008 Y=13.366 Z=13.366) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 2/Chemistry FolderGuid:E9710DAC4505F42D1AFE6F8C741256A1 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:84D58EA245130F094A4E4B9346D71BB8 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C7E8F02_1380374684 Label:(1F) Restroom SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-5390.000 Y=-4900.000 Z=0.000), Max=(X=-3600.000 Y=-2200.000 Z=1300.000) EditorBoundsRelative:IsValid=true, Center=(X=-3150.000 Y=405.000 Z=750.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=895.000 Y=1350.000 Z=650.000) RuntimeBounds:IsValid=true, Min=(X=-5390.000 Y=-4900.000 Z=0.000), Max=(X=-3600.000 Y=-2200.000 Z=1300.000) RuntimeBoundsRelative:IsValid=true, Center=(X=-3150.000 Y=405.000 Z=750.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=895.000 Y=1350.000 Z=650.000) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 1 FolderGuid:315A67854D0DE000DB8A759321B2758F View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:854FFF2E47B29EFF90A50D94C94E9EFE NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969302_1430410199 Label:SM_Railings69 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=697.849 Y=-10055.000 Z=683.113), Max=(X=702.151 Y=-9905.000 Z=835.969) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=-0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=697.849 Y=-10055.000 Z=683.113), Max=(X=702.151 Y=-9905.000 Z=835.969) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=-0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:85BDBD9C400625D56C0110B9F64B08FD NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C999402_1767330808 Label:old_planks25 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=3551.255 Y=-2209.704 Z=157.117), Max=(X=3858.784 Y=-2197.704 Z=282.364) EditorBoundsRelative:IsValid=true, Center=(X=26.029 Y=0.000 Z=300.000), Rotation=(X=90.000 Y=0.000 Z=85.000), Extents=(X=15376.431 Y=240.000 Z=-3131.190) RuntimeBounds:IsValid=true, Min=(X=3551.255 Y=-2209.704 Z=157.117), Max=(X=3858.784 Y=-2197.704 Z=282.364) RuntimeBoundsRelative:IsValid=true, Center=(X=26.029 Y=0.000 Z=300.000), Rotation=(X=90.000 Y=0.000 Z=85.000), Extents=(X=15376.431 Y=240.000 Z=-3131.190) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Planks FolderGuid:51F9EDF34AA5BEF06C8601A46030A9AD View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:85D15E274A0C8C6B44F7D39DBE013846 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CF39302_1413280767 Label:SM_Locker_Empty62 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=452.425 Y=-19810.344 Z=700.000), Max=(X=535.038 Y=-19727.730 Z=917.069) EditorBoundsRelative:IsValid=true, Center=(X=-0.000 Y=-0.660 Z=108.535), Rotation=(X=0.000 Y=-0.000 Z=-45.000), Extents=(X=41.307 Y=41.307 Z=108.535) RuntimeBounds:IsValid=true, Min=(X=452.425 Y=-19810.344 Z=700.000), Max=(X=535.038 Y=-19727.730 Z=917.069) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.000 Y=-0.660 Z=108.535), Rotation=(X=0.000 Y=-0.000 Z=-45.000), Extents=(X=41.307 Y=41.307 Z=108.535) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Lockers FolderGuid:429C0BD04BDAA78F62AE37994D67E89A View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8656B8BA4DBCE51BA6E381AB1437BC3E NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C979302_2014643449 Label:SM_Railings143 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3200.140 Y=-16646.504 Z=683.113), Max=(X=-3195.839 Y=-16496.504 Z=835.969) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=-3200.140 Y=-16646.504 Z=683.113), Max=(X=-3195.839 Y=-16496.504 Z=835.969) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:865A31E8439F4DAF06DE7A94512BC6D5 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C769202_1838601483 Label:SM_Paper_Holder_01a SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-352.601 Y=-1020.000 Z=801.093), Max=(X=-325.000 Y=-985.709 Z=826.939) EditorBoundsRelative:IsValid=true, Center=(X=-13.801 Y=17.145 Z=12.923), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=13.801 Y=17.145 Z=12.923) RuntimeBounds:IsValid=true, Min=(X=-352.601 Y=-1020.000 Z=801.093), Max=(X=-325.000 Y=-985.709 Z=826.939) RuntimeBoundsRelative:IsValid=true, Center=(X=-13.801 Y=17.145 Z=12.923), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=13.801 Y=17.145 Z=12.923) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 2/Chemistry FolderGuid:E9710DAC4505F42D1AFE6F8C741256A1 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:86967D464A920EBB297D7E8A7EE67775 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CF29302_1670391518 Label:SM_Locker_Door71 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3556.730 Y=-3366.580 Z=715.886), Max=(X=-3382.932 Y=-3309.848 Z=871.283) EditorBoundsRelative:IsValid=true, Center=(X=-27.659 Y=-0.000 Z=0.000), Rotation=(X=21.328 Y=-49.887 Z=-28.234), Extents=(X=86.899 Y=28.366 Z=77.698) RuntimeBounds:IsValid=true, Min=(X=-3556.730 Y=-3366.580 Z=715.886), Max=(X=-3382.932 Y=-3309.848 Z=871.283) RuntimeBoundsRelative:IsValid=true, Center=(X=-27.659 Y=-0.000 Z=0.000), Rotation=(X=21.328 Y=-49.887 Z=-28.234), Extents=(X=86.899 Y=28.366 Z=77.698) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Lockers FolderGuid:429C0BD04BDAA78F62AE37994D67E89A View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:874B38294A17CE7DDFAC52877BB008F0 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CF29302_1898065537 Label:SM_Locker_Empty77 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3248.193 Y=-3887.162 Z=702.464), Max=(X=-3048.408 Y=-3687.377 Z=753.828) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=-0.660 Z=108.535), Rotation=(X=-90.000 Y=-45.000 Z=0.000), Extents=(X=99.893 Y=99.893 Z=25.682) RuntimeBounds:IsValid=true, Min=(X=-3248.193 Y=-3887.162 Z=702.464), Max=(X=-3048.408 Y=-3687.377 Z=753.828) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=-0.660 Z=108.535), Rotation=(X=-90.000 Y=-45.000 Z=0.000), Extents=(X=99.893 Y=99.893 Z=25.682) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Lockers FolderGuid:429C0BD04BDAA78F62AE37994D67E89A View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8778F09943EF53DE8C243BB58E25FBC9 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C9A9302_1544470836 Label:SM_Railings112 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=248.175 Y=-8899.913 Z=690.000), Max=(X=398.175 Y=-8895.611 Z=842.856) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=50.000 Y=1.434 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=248.175 Y=-8899.913 Z=690.000), Max=(X=398.175 Y=-8895.611 Z=842.856) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=50.000 Y=1.434 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8778F85D45B7441DD10592841A342178 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C979402_1924785454 Label:SM_Calculator_and_Case_01a SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=3169.869 Y=-3028.761 Z=106.330), Max=(X=3200.131 Y=-3011.239 Z=123.987) EditorBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=8.801), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=15.131 Y=8.761 Z=8.828) RuntimeBounds:IsValid=true, Min=(X=3169.869 Y=-3028.761 Z=106.330), Max=(X=3200.131 Y=-3011.239 Z=123.987) RuntimeBoundsRelative:IsValid=true, Center=(X=0.000 Y=0.000 Z=8.801), Rotation=(X=-0.000 Y=0.000 Z=0.000), Extents=(X=15.131 Y=8.761 Z=8.828) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 1/Math FolderGuid:1C8043E74B044A9B8EEED998B79C04AB View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:88558577410B7125F7625EB83F5219A4 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969302_1152827157 Label:SM_Railings29 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=552.259 Y=-4702.151 Z=683.113), Max=(X=702.259 Y=-4697.849 Z=835.969) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-180.000), Extents=(X=50.000 Y=1.434 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=552.259 Y=-4702.151 Z=683.113), Max=(X=702.259 Y=-4697.849 Z=835.969) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=0.000 Y=-0.000 Z=-180.000), Extents=(X=50.000 Y=1.434 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:889A1C1E42303F266304AF9ECBA603BC NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33CF29302_1271866455 Label:SM_Locker_Door49 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=1243.816 Y=-18478.666 Z=725.431), Max=(X=1246.469 Y=-18423.348 Z=910.569) EditorBoundsRelative:IsValid=true, Center=(X=-27.659 Y=0.000 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=1.326 Y=27.659 Z=92.569) RuntimeBounds:IsValid=true, Min=(X=1243.816 Y=-18478.666 Z=725.431), Max=(X=1246.469 Y=-18423.348 Z=910.569) RuntimeBoundsRelative:IsValid=true, Center=(X=-27.659 Y=0.000 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=1.326 Y=27.659 Z=92.569) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Lockers FolderGuid:429C0BD04BDAA78F62AE37994D67E89A View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:893C1E49497A8C6E998275B76EF1FD4F NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C969402_1934196228 Label:SM_Books_03f2 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=1104.934 Y=-3784.057 Z=799.919), Max=(X=1126.240 Y=-3756.046 Z=803.990) EditorBoundsRelative:IsValid=true, Center=(X=-0.000 Y=-0.590 Z=1.954), Rotation=(X=0.000 Y=-0.000 Z=-85.000), Extents=(X=10.653 Y=14.006 Z=2.035) RuntimeBounds:IsValid=true, Min=(X=1104.934 Y=-3784.057 Z=799.919), Max=(X=1126.240 Y=-3756.046 Z=803.990) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.000 Y=-0.590 Z=1.954), Rotation=(X=0.000 Y=-0.000 Z=-85.000), Extents=(X=10.653 Y=14.006 Z=2.035) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Blockout/Floor 2/Science FolderGuid:0DC2E0D740E27B97E5346985B7CFE200 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:89B92CDB415DCE3D22948B8DF92C4FF6 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C979302_2025678456 Label:SM_Railings150 SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3200.140 Y=-15446.504 Z=683.113), Max=(X=-3195.839 Y=-15296.504 Z=835.969) EditorBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeBounds:IsValid=true, Min=(X=-3200.140 Y=-15446.504 Z=683.113), Max=(X=-3195.839 Y=-15296.504 Z=835.969) RuntimeBoundsRelative:IsValid=true, Center=(X=50.000 Y=0.000 Z=50.952), Rotation=(X=-0.000 Y=0.000 Z=90.000), Extents=(X=1.434 Y=50.000 Z=50.952) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false FolderPath:Railings FolderGuid:4C8E2EDD46942426B15CE699956A51A0 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
 |   |   |- Guid:8A44645A443AE251484E0C8AD026F027 NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_586C25FBB33C769202_1262244454 Label:SM_Knickknacks_05c SpatiallyLoaded:true EditorBounds:IsValid=true, Min=(X=-3716.139 Y=-3899.569 Z=945.431), Max=(X=-3699.845 Y=-3790.431 Z=1054.569) EditorBoundsRelative:IsValid=true, Center=(X=-0.000 Y=2.284 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=2.328 Y=15.591 Z=15.591) RuntimeBounds:IsValid=true, Min=(X=-3716.139 Y=-3899.569 Z=945.431), Max=(X=-3699.845 Y=-3790.431 Z=1054.569) RuntimeBoundsRelative:IsValid=true, Center=(X=-0.000 Y=2.284 Z=0.000), Rotation=(X=0.000 Y=-0.000 Z=-90.000), Extents=(X=2.328 Y=15.591 Z=15.591) RuntimeGrid:None EditorOnly:false RuntimeOnly:false HLODRelevant:true ListedInSceneOutliner:true IsMainWorldOnly:false Parent:E36D33D24185D31951C427AEF347F7A7 FolderPath:Blockout/Floor 2 FolderGuid:3B7574C745D043534D457182C77F5286 View=(RuntimeGrid=MainGrid RuntimeHLODLayer=/Game/NAlvarez_SchoolLevel_HLOD0_Instancing.NAlvarez_SchoolLevel_HLOD0_Instancing bIsForcedNonSpatiallyLoaded=false bIsForcedNoRuntimeGrid=false bIsForcedNoDataLayers=false bIsForceNoHLODLayer=false bIsForcedHLODIrrelevant=false)
